no te rindas;rendir:v:[n=0,p=2] , aún estás;estar:v:[n=0,p=2] a tiempo;*:n:[n=0]	ani reñeme'ẽ;ñeme'ẽ:v|me'ẽ:v , ikatu;katu:v gueterei
nunca te quejes;quejar:v:[n=0,p=2] de nadie porque fundamentalmente tú has;haber:v:[n=0,p=2] hecho;hacer:v:[n=0]|*:a:[n=0]|*:n:[n=0] tu vida;*:n:[n=0] .	ani rejahéi;jahéi:v avavére;va:v|ava:n ndentevoi ha'égui;'e:v upe;*:n|* reje'apóva .
acepta;aceptar:v:[n=0,p=3] la responsabilidad;*:n:[n=0] de edificarte;edificar:v:[] (te) a ti mismo;*:a:[n=0] .	reje'apo haĝua tekotevẽ;<hekotevẽ:n ndevoi;nde:n reñemoneĩ;moneĩ:v ndejupe .
el valor;*:n:[n=0] de acusarte;acusar:v:[] (te) en el fracaso;fracasar:v:[n=0,p=1]|*:n:[n=0] para;* volver;*:v:[] a empezar;*:v:[] , corrigiéndote;corregir:v:[] (te) .	rehechakuaávo;<hecha:v (vo) rejavyhague;ja:v|<javy:v reñepyrũjey'arã;ñepyrũ:v|pyrũ:v reguata;guata:v remyatyrõ;myatyrõ:v rire ne;nde:n rembiapo;<hembiapo:n vai .
el triunfo;triunfar:v:[n=0,p=1]|*:n:[n=0] del verdadero;*:a:[n=0]|*:n:[n=0] hombre;*:n:[n=0] surge;surgir:v:[n=0,p=3] de las cenizas;ceniza:n:[n=1] del error;*:n:[n=0] .	ava;*:n|va:v reko;<heko:n porã;po:n niko heñóiva mba'evai tanimbukuégui;tanimbu:n .
nunca te quejes;quejar:v:[n=0,p=2] del ambiente;*:n:[n=0] o de los que te rodean;rodear:v:[n=1,p=3] , hay quienes en tu mismo;*:a:[n=0] lugar;*:n:[n=0] supieron;saber:v:[n=1,p=3] vencer;*:v:[] .	ani rekaguai nde;*:n|* rekoha;<hekoha:n|<heko:n|reko:n térã nde;*:n|* jerére;jere:n oikóvare;iko:v|ko:v , heta;<heta:v oĩ;ĩ:v upérupi ne;nde:n rendaguetépe oñakarapu'ãva'ekue .
las circunstancias;circunstancia:n:[n=1] son;*:n:[n=0]|ser:v:[n=1,p=3] buenas;bueno:a:[n=1] o malas;malo:a:[n=1]|mala:n:[n=1] según la voluntad;*:n:[n=0] o fortaleza;*:n:[n=0] de tu corazón;*:n:[n=0] .	tekokatu térã tekomarã heñói ndénte;nde+nte:n|nde:n reipotágui;pota:v ha ne;nde:n korasõ;*:n omoneígui .
aprende;aprender:v:[n=0,p=3] a convertir;*:v:[] toda;todo:a:[n=0] situación;*:n:[n=0] difícil;*:a:[n=0] en un;*:a:[n=0] arma;armar:v:[n=0,p=3]|*:n:[n=0] para;* luchar;*:v:[] .	opa;*:n|pa:v mba'e;*:n vai rehasávagui;<hasa:v rejapova'erã;<japo:v peteĩ;*:n tembipuru nepytyvõkuaáva;pytyvõ:v ñorairõháme .
no te quejes;quejar:v:[n=0,p=2] de la pobreza;*:n:[n=0] , de tu soledad;*:n:[n=0] o de tu suerte;*:n:[n=0] , enfréntalos con valor;*:n:[n=0] y acepta;aceptar:v:[n=0,p=3] que de una;un:a:[n=0] o otra;otro:a:[n=0]|otro:n:[n=0] forma;formar:v:[n=0,p=3]|*:n:[n=0] son;*:n:[n=0]|ser:v:[n=1,p=3] el resultado;*:n:[n=0]|resultar:v:[n=0] de tus actos;acto:n:[n=1] y la prueba;probar:v:[n=0,p=3]|*:n:[n=0] que has;haber:v:[n=0,p=2] de ganar;*:v:[] .	ani reñembyasy;mbyasy:v|ñembyasy:v ne;nde:n mboriahu , ne'año térã nandepo'áihaguére , embohovakéke;mbohovake:v umívape ha upekuévo;upe:n|upe+vo:s rehechakuaáta;<hecha:v umi mba'e;*:n ouha;ju:v ne;nde:n rembiapokuégui;<hembiapo:n ha umíva rehe reñemotenondeva'erãha .
no te amargues;amargar:v:[n=0,p=2] con tus propios;propio:a:[n=1]|propio:n:[n=1] fracasos;fracaso:n:[n=1] , ni se los cargues;cargar:v:[n=0,p=2] a otros;otro:n:[n=1]|otro:a:[n=1] , acéptate ahora o seguirás;seguir:v:[n=0,p=2] justificándote como;comer:v:[n=0,p=1]|* un;*:a:[n=0] niño;*:n:[n=0] .	ani ndepy'arõ nendivevoi , ha ani rembohasa;mbohasa:v|<hasa:v ambue;*:n akã;*:n ári mba'e;*:n ndéve;nde:n ojehúva;jehu:v , ejehechakuaa;<hecha:v ko'áĝa ỹramo reñembotavýta;mbotavy:v|mbota:v|ñembota:v|ñembotavy:v ku mitã;*:n oñembotavyháicha;mbotavy:v|mbota:v|ñembota:v|ñembotavy:v ijupe;upe:n .
recuerda;recordar:v:[n=0,p=3] que cualquier momento;*:n:[n=0] es;ser:v:[n=0,p=3] bueno;*:a:[n=0]|*:n:[n=0] para;* comenzar;*:v:[] y que ninguno;*:a:[n=0] es;ser:v:[n=0,p=3] tan terrible;*:a:[n=0] para;* claudicar .	opaite;*|pa:v|opa:n ára;*:n niko iporã;porã:v reñepyrũjey;ñepyrũ:v|pyrũ:v haĝua ha ndaipori pa'ũ;*:n , peteĩmínte;peteĩ+nte:s|peteĩ:n jepe;pe:n|* , ere;'e:v haĝua nderehupytymo'ãiha ne;nde:n rembipota;<hembipota:n .
deja;dejar:v:[n=0,p=3] ya de engañarte;engañar:v:[] (te) , eres la causa;*:n:[n=0] de ti mismo;*:a:[n=0] , de tu necesidad;*:n:[n=0] , de tu dolor;*:n:[n=0] , de tu fracaso;fracasar:v:[n=0,p=1]|*:n:[n=0] .	anive reñembotavy;mbotavy:v|mbota:v|ñembota:v|ñembotavy:v ndejupe , nde;*:n|* ha'e;*:n|'e:v|* opa;*:n|pa:v mba'e;*:n ypy;*:n|y:n , ndepypentevoi heñói umi ne;nde:n rembipota;<hembipota:n , ne;nde:n mba'embyasy , nde;*:n|* py'amirĩ .
si , tú has;haber:v:[n=0,p=2] sido;ser:v:[n=0] el ignorante;*:a:[n=0]|*:n:[n=0] , el irresponsable , tú únicamente tú , nadie puede;poder:v:[n=0,p=3] haber;*:v:[] sido;ser:v:[n=0] por ti .	añetehápe;añete:n|* , ndentevoi upe;*:n|* rejekuaaporã'ỹva;jekuaa:v|kuaa:v ndejupe , upe;*:n|* hekokatu'ỹva;<hekokatu:v , ndentevoi , avave;va:v|ava:n ndaikatúi;katu:v ojapo;<japo:v umi mba'e;*:n nderérape;<héra:v .
no olvides;olvidar:v:[n=0,p=2] que la causa;*:n:[n=0] de tu presente;presentir:v:[n=0,p=3]|presentar:v:[n=0,p=1]|*:a:[n=0]|*:n:[n=0]|presentar:v:[n=0,p=3] es;ser:v:[n=0,p=3] tu pasado;*:a:[n=0]|*:n:[n=0]|pasar:v:[n=0] , como;comer:v:[n=0,p=1]|* la causa;*:n:[n=0] de tu futuro;*:n:[n=0] es;ser:v:[n=0,p=3] tu presente;presentir:v:[n=0,p=3]|presentar:v:[n=0,p=1]|*:a:[n=0]|*:n:[n=0]|presentar:v:[n=0,p=3] .	aníke nderesarái;<hesarái:v , opaite;*|pa:v|opa:n mba'e;*:n ojehúva;jehu:v ndéve;nde:n ko'áĝa heñói nde;*:n|* reko;<heko:n ymavépe ; ha upéicha;upe:n avei , ne;nde:n renonderã;<henonde:n oñemopyenda nde;*:n|* reko;<heko:n ko'aĝaguápe .
aprende;aprender:v:[n=0,p=3] de los fuertes;fuerte:n:[n=1]|fuerte:a:[n=1] , de los audaces;audaz:a:[n=1] , imita;imitar:v:[n=0,p=3] a los valientes;valiente:a:[n=1] , a los enérgicos;enérgico:a:[n=1] , a los vencedores;vencedor:n:[n=1] , a quienes vencieron;vencer:v:[n=1,p=3] a pesar;*:v:[]|*:n:[n=0] de todo;*:a:[n=0] .	arandu;*:n rekávo;<heka+vo:s|<heka:n tekotevẽ;<hekotevẽ:n rejesareko;jesareko:v umi imbaretévare;mbarete:v|mbarete:n , umi ikatupyrývare;katupyry:v , eha'ã;<ha'ã:v|ha'ã:v umi ipy'aguasúvape;py'aguasu:v , umi ipyapývape;pyapy:n , umi akóinte itenondevévape , umi heko'apysẽva'ekue opaite;*|pa:v|opa:n mba'erasýgui .
piensa;pensar:v:[n=0,p=3] menos;*:n:[n=0] en los problemas;problema:n:[n=1] y más en tu trabajo;trabajar:v:[n=0,p=1]|*:n:[n=0] y los problemas;problema:n:[n=1] sin alimento;alimentar:v:[n=0,p=1]|*:n:[n=0] morirán;morir:v:[n=1,p=3] .	ani rejepy'apyeterei;jepy'apy:v umi ne;nde:n apañuãire , emombareteve;mombarete:v uvei ne;nde:n rembiapo;<hembiapo:n ha rehechakuaáta;<hecha:v mba'éichapa;mba'e:n|* umi apañuãi oguéta;gue:v ijehegui .
aprende;aprender:v:[n=0,p=3] a nacer;*:v:[] desde el dolor;*:n:[n=0] y a ser;*:v:[]|*:n:[n=0] grande;*:a:[n=0] , que es;ser:v:[n=0,p=3] el más grande;*:a:[n=0] de los obstáculos;obstáculo:n:[n=1] .	akóinte nereñoijeyva'erã;<heñói:v opaite;*|pa:v|opa:n mba'erasy rehasava'ekuégui;<hasa:v ha emombaretévo;mombarete:v (vo) jerovia;rovia:n|*:n ndejehe remokechẽta taha'eha'éva mba'evaípe .
mírate al espejo;*:n:[n=0] de ti mismo;*:a:[n=0] : comienza;comenzar:v:[n=0,p=3] a ser;*:v:[]|*:n:[n=0] sincero;*:a:[n=0] contigo mismo;*:a:[n=0] reconociéndote;reconocer:v:[] (te) por tu valor;*:n:[n=0] , por tu voluntad;*:n:[n=0] y por tu debilidad;*:n:[n=0] para;* justificarte .	emaña;maña:v ndejehe ha embohysýi;mbohysýi:v umi mba'e;*:n nemombaretéva;mombarete:v : nde;*:n|* rekopu'aka , ne;nde:n rembipota;<hembipota:n ha ne;nde:n py'akangy reikuaa;kuaa:v porã;po:n haĝua mávapa;máva:n|máva+pa:s nde;*:n|* .
recuerda;recordar:v:[n=0,p=3] que dentro de ti hay una;un:a:[n=0] fuerza;*:n:[n=0]|forzar:v:[n=0,p=3] que todo;*:a:[n=0] puede;poder:v:[n=0,p=3] hacerlo;hacer:v:[] (lo) , reconociéndote;reconocer:v:[] (te) a ti más libre;librar:v:[n=0,p=3]|librar:v:[n=0,p=1]|*:a:[n=0]|*:n:[n=0] y más fuerte;*:a:[n=0]|*:n:[n=0] dejarás;dejar:v:[n=0,p=2] de ser;*:v:[]|*:n:[n=0] un;*:a:[n=0] títere;*:n:[n=0] de las circunstancias;circunstancia:n:[n=1] , porque tú eres tu destino;destinar:v:[n=0,p=1]|*:n:[n=0] .	nemandu'ava'erã;mandu'a:v ndepype;nde:n oĩha;ĩ:v pu'aka;*:n ijojaha'ỹva;jojaha:n|jojaha'ỹva:v|joja:n opaite;*|pa:v|opa:n mba'e;*:n apoharã;po:v|apo:n ; reikuaaporãvo;kuaa:v (vo) nde;*:n|* rekosãsoha ha ikatuha;katu:v|katu:n ndepu'aka;pu'aka:v opaite;*|pa:v|opa:n mba'ére;mba'e:n , nde;*:n|* ndaha'emo'ãvéima po'a;*:n|'a:v rembipuru nde;*:n|* ha'égui;'e:v nde;*:n|* rekove;<heko:n|<hekove:n renonderã;<henonde:n jára;*:n .
y nadie puede;poder:v:[n=0,p=3] sustituirte;sustituir:v:[] (te) en la construcción;*:n:[n=0] de tu propio;*:a:[n=0]|*:n:[n=0] destino;destinar:v:[n=0,p=1]|*:n:[n=0] .	ha avave;va:v|ava:n ndaikatúi;katu:v nemyengovia;myengovia:v nde;*:n|* rekove;<heko:n|<hekove:n renonderã;<henonde:n apópe;po:v|apo:n .
levántate y mira;mirar:v:[n=0,p=3]|*:n:[n=0] por las montañas;montaña:n:[n=1] y respira;respirar:v:[n=0,p=3] la luz;*:n:[n=0] del amanecer;*:v:[]|*:n:[n=0] , tú eres parte;*:n:[n=0]|partir:v:[n=0,p=3] de la fuerza;*:n:[n=0]|forzar:v:[n=0,p=3] de la vida;*:n:[n=0] .	epu'ã;pu'ã:v ha ejesareko;jesareko:v yvytyrusúre ha nepytuhẽke arasẽ pýri , nde;*:n|* ha'égui;'e:v tekove;<heko:n|<hekove:n mbarete;*:n pytu;*:n .
ahora despierta;despierto:a:[n=0]|despertar:v:[n=0,p=3] , camina;caminar:v:[n=0,p=3] , lucha;luchar:v:[n=0,p=3]|*:n:[n=0] , decídete y triunfarás;triunfar:v:[n=0,p=2] en la vida;*:n:[n=0] .	upévare;upe:n , epáy;páy:v , eguata;guata:v , eñorairõ;ñorairõ:v ha katuete netenondéta ko arapýpe;arapy:n|ára:n .
nunca pienses;pensar:v:[n=0,p=2] en la suerte;*:n:[n=0] , por que la suerte;*:n:[n=0] es;ser:v:[n=0,p=3] el pretexto;*:n:[n=0] de los fracasados;fracasar:v:[n=1] .	ani rejeko;jeko:v|ko:v po'áre;po'a:n|'a:v , péva;pe:n|*:n|* akóinte oĩgui;ĩ:v umi ipy'amirĩva;py'amirĩ:v rekopýpe;<heko:n|reko:n .
hace;hacer:v:[n=0,p=3] más de tres;*:a:[n=1]|*:n:[n=0] millones;millón:n:[n=1] de años;año:n:[n=1] , los ancestros de los humanos;humano:n:[n=1]|humano:a:[n=1] caminaban;caminar:v:[n=1,p=3] erguidos;erguido:a:[n=1]|erguir:v:[n=1] pero;* todavía eran;ser:v:[n=1,p=3] capaces;capaz:a:[n=1] de trepar;*:v:[] a los árboles;árbol:n:[n=1] como;comer:v:[n=0,p=1]|* los monos;mono:n:[n=1] , indicó;indicar:v:[n=0,p=3] un;*:a:[n=0] estudio;estudiar:v:[n=0,p=1]|*:n:[n=0] publicado;publicar:v:[n=0] en la revista;*:n:[n=0]|revestir:v:[n=0,p=1]|revestir:v:[n=0,p=3] “ Science ” de EE . UU .	haimete mbohapy;*:n sua ary;*:n rasami , ava;*:n|va:v ypykue;ypy:n|y:n oguata;guata:v ñembo'yhápe;ñembo'y:n jepérõ;pe:n|pe+rõ:s oikokuaa;iko:v|ko:v yvyra;*:n rakãre;<hakã:n ka'ikuéraicha;ka'i:n , péicha;pe:n|* he'i;'e:v peteĩ;*:n tembiapo;<hembiapo:n omyasãiva kuatihaipyre “ Science ” Estados Unidos - gua;*:n .
dos;*:a:[n=1]|*:n:[n=0] omóplatos extremadamente bien;*|*:a:[n=0]|*:n:[n=0] preservados;preservar:v:[n=1] de un;*:a:[n=0] homínido similar;*:a:[n=0] a la famosa;famoso:a:[n=0] Lucy , el primer;primero:a:[n=0] ancestro bípedo conocido;conocer:v:[n=0]|*:a:[n=0]|*:n:[n=0] del homo sapiens que cuenta;contar:v:[n=0,p=3]|*:n:[n=0] con 3,5 millones;millón:n:[n=1] de años;año:n:[n=1] , muestran;mostrar:v:[n=1,p=3] que esta especie;especiar:v:[n=0,p=3]|*:n:[n=0]|especiar:v:[n=0,p=1] continuaba;continuar:v:[n=0,p=1]|continuar:v:[n=0,p=3] también viviendo;vivir:v:[] en los árboles;árbol:n:[n=1] , según la investigación;*:n:[n=0] .	mokõi;*:n ati'ykãngue oñeñongatuporãitereíva;ñongatu:v , ava'i;ava:n ypykue;ypy:n|y:n mba'e;*:n , Lucy joguaha;jogua:n , ha'éva;'e:v|ha'e:n ava;*:n|va:v ypykue;ypy:n|y:n oguatáva;guata:v ipýre;py:n , itujavéva;tuja:v , ko'áĝa peve;pe:n|* ojekuaáva;jekuaa:v|kuaa:v , orekóva;ko:v 3,5 sua ary;*:n ; omyesakã;myesakã:v ko tekove;<heko:n|<hekove:n oikohague;iko:v|ko:v gueterei yvyrakuéra;yvyra:n ru'ãre;<hu'ã:n , péicha;pe:n|* he'i;'e:v tembikuaareka .
los dos;*:a:[n=1]|*:n:[n=0] omóplatos fosilizados;fosilizar:v:[n=1] de una;un:a:[n=0] niña;*:n:[n=0] australopithecus afarensis , la especie;especiar:v:[n=0,p=3]|*:n:[n=0]|especiar:v:[n=0,p=1] a la que pertenece;pertenecer:v:[n=0,p=3] Lucy , indican;indicar:v:[n=1,p=3] por primera;primero:a:[n=0]|*:n:[n=0] vez;*:n:[n=0] que estos homínidos;homínido:n:[n=1] estaban;estar:v:[n=1,p=3] bien;*|*:a:[n=0]|*:n:[n=0] adaptados;adaptar:v:[n=1] morfológicamente para;* trepar;*:v:[] a las ramas;rama:n:[n=1] .	umi mokõi;*:n ati'ykãngue ha'éva;'e:v|ha'e:n peteĩ;*:n mitãkuña'i;mitãkuña:n australopithecus afarensis mba'e;*:n , Lucy rehegua , ko'áĝa ae ohechauka;<hechauka:v|<hecha:v porã;po:n umi ava'i;ava:n rete;<hete:n okakuaahaguevoi oiko;iko:v|ko:v haĝua yvyráre;yvyra:n .
el esqueleto;*:n:[n=0] completo;*:a:[n=0]|*:n:[n=0]|completar:v:[n=0,p=1] de uno;*:n:[n=0] de ellos que vivió;vivir:v:[n=0,p=3] hace;hacer:v:[n=0,p=3] 3,3 millones;millón:n:[n=1] de años;año:n:[n=1] , bautizado como;comer:v:[n=0,p=1]|* “ Selam ”, fue;ir:v:[n=0,p=3]|ser:v:[n=0,p=3] descubierto;*:a:[n=0]|*:n:[n=0]|descubrir:v:[n=0] en el año;*:n:[n=0] 2000 en Etiopía .	peteĩva;peteĩ:n retekue;<hetekue:n|<hete:n umíva rehegua oikova'ekue;iko:v|ko:v 3,3 sua ary;*:n , oñembohérava;<héra:v|ñembohéra:v “ Selam ”, ojejuhúkuri;jejuhu:v|juhu:v|juhu+kuri:v|jejuhu+kuri:v ary;*:n 2000- pe;*:n|* , Etiopía retãme;<hetã:n .
“ La cuestión;*:n:[n=0] sobre;* si el australopithecus - cuyo primer;primero:a:[n=0] espécimen , Lucy , fue;ir:v:[n=0,p=3]|ser:v:[n=0,p=3] descubierto;*:a:[n=0]|*:n:[n=0]|descubrir:v:[n=0] en 1974 en Etiopía - era;ser:v:[n=0,p=1]|ser:v:[n=0,p=3]|*:n:[n=0] estrictamente bípedo o continuó;continuar:v:[n=0,p=3] evolucionando;evolucionar:v:[] en los árboles;árbol:n:[n=1] , era;ser:v:[n=0,p=1]|ser:v:[n=0,p=3]|*:n:[n=0] objeto;objetar:v:[n=0,p=1]|*:n:[n=0] de debate;debatir:v:[n=0,p=3]|*:n:[n=0] desde hace;hacer:v:[n=0,p=3] 30 años;año:n:[n=1] ”, explicó;explicar:v:[n=0,p=3] David Green , profesor;*:n:[n=0] de paleobiología de la Universidad Midwestern en Illinois , uno;*:n:[n=0] de los principales autores de estos trabajos;trabajo:n:[n=1] .	“ Australopithecus - Lucy ha'éva;'e:v|ha'e:n tenondere;<henonde:n umíva apytépe;apyte:n|* , ojejuhuva'ekue;jejuhu:v|juhu:v ary;*:n 1974- pe;*:n|* , Etiopía - pe;*:n|* - oguatavavoíntepa;guata+pa:v mokõive;mokõi:n ipýre;py:n térãpa oiko;iko:v|ko:v jave;*|ja:n yvyráre;yvyra:n ombokatupyryvékuri;mbokatupyry+kuri:v|mbokatupyry:v hete;<hete:v|<hete:n , niko peteĩ;*:n myangekói;*:n orekómava;ko:v 30 ary;*:n rasami ”, he'i;'e:v David Green , mbo'ehára;*:n|mbo'e:n tekoveymakuaaty rehegua Midwestern Mbo'ehaovusúpe , opytáva;pyta:v Illinois - pe;*:n|* ha ha'éva;'e:v|ha'e:n tembikuaarekahára ojepytasombaretevéva ko tembiapópe;<hembiapo:n .
“ Estos omóplatos fosilizados;fosilizar:v:[n=1] proporcionan;proporcionar:v:[n=1,p=3] una;un:a:[n=0] sólida;sólido:a:[n=0] indicación;*:n:[n=0] de que estos individuos;individuo:n:[n=1] continuaban;continuar:v:[n=1,p=3] trepando;trepar:v:[] en los árboles;árbol:n:[n=1] en este;*:n:[n=0] estadio;*:n:[n=0] de la evolución;*:n:[n=0] humana;humano:a:[n=0] ”, añadió;añadir:v:[n=0,p=3] .	ko'ã;*:n|* ati'ykãngue itapýpe;ita:n|tapy:n opytáva;pyta:v ohechauka;<hechauka:v|<hecha:v ko'ã;*:n|* tekove;<heko:n|<hekove:n , jepémo oguatáma;guata:v mokõive;mokõi:n ipýre;py:n , oikohague;iko:v|ko:v gueterei hikuái - ápe;*|a:n ha pépe;pe:n - yvyrakuéra;yvyra:n rakãre;<hakã:n ”, ombojoapy;mbojoapy:v|joapy:v .
“ Trepaban para;* escapar;*:v:[] de depredadores;depredador:n:[n=1] o por comida;comer:v:[n=0]|*:n:[n=0] ”, subrayó;subrayar:v:[n=0,p=3] .	ojupi;jupi:v hikuái yvyráre;yvyra:n ojehekýi;jehekýi:v|<hekýi:v haĝua ambue;*:n mymba;*:n ñarõgui térã tembi'u;<hembi'u:n piári ”, omyesakã;myesakã:v .
“ Cuando comparamos;comparar:v:[n=1,p=1] el omóplato de la niña;*:n:[n=0] australopithecus a los miembros;miembro:n:[n=1] adultos;adulto:a:[n=1]|adulto:n:[n=1] de la misma;mismo:a:[n=0] especie;especiar:v:[n=0,p=3]|*:n:[n=0]|especiar:v:[n=0,p=1] , era;ser:v:[n=0,p=1]|ser:v:[n=0,p=3]|*:n:[n=0] evidente;*:a:[n=0] que las características;característica:n:[n=1] de desarrollo;desarrollar:v:[n=0,p=1]|*:n:[n=0] se emparentan más a las del mono;*:n:[n=0] ”, explica;explicar:v:[n=0,p=3] .	“ Ñambohovake jave;*|ja:n pe;*:n|* mitãkuña'i;mitãkuña:n australopithecus ati'ykãngue peteĩva;peteĩ:n ñande;*:n|* reheguávare , jahechakuaa;<hecha:v pe;*:n|* tete;<hete:n jepokuaa;*:n ojoguaveha;gua:v|jogua:v ka'ikuéra;ka'i:n rete;<hete:n jepokuaápe;jepokuaa:n ”, omyesakã;myesakã:v .
el australopithecus afarensis representa;representar:v:[n=0,p=3] en la evolución;*:n:[n=0] una;un:a:[n=0] nueva;nuevo:a:[n=0]|*:n:[n=0] especie;especiar:v:[n=0,p=3]|*:n:[n=0]|especiar:v:[n=0,p=1] de homínidos;homínido:n:[n=1] , muy diferente;*:a:[n=0] a la precedente;*:n:[n=0] .	australophitecus Afarensis ha'ehína tekove;<heko:n|<hekove:n pyahu avakuéra;ava:n|áva:n apytépe;apyte:n|* , ojoavýva;joavy:v imboyveguágui;mboyvegua:v .
en varios;vario:a:[n=1] países;país:n:[n=1] , el día;*:n:[n=0] 14 de febrero;*:n:[n=0] se celebra;celebrar:v:[n=0,p=3] el DÍA DE LOS ENAMORADOS , también conocido;conocer:v:[n=0]|*:a:[n=0]|*:n:[n=0] como;comer:v:[n=0,p=1]|* DÍA DEL AMOR .	heta;<heta:v tetãme;<hetã:n , ára;*:n 14 jasykõi;*:n jave;*|ja:n , ojegueromandu'a OJOHAYHÚVA ÁRA , avei oñembohérava;<héra:v|ñembohéra:v MBORAYHU ÁRA .
todos;todo:a:[n=1] los que vivimos;vivir:v:[n=1,p=1] en este;*:n:[n=0] mundo;*:n:[n=0] amamos;amar:v:[n=1,p=1] a alguien y lo demostramos;demostrar:v:[n=1,p=1] de varias;vario:a:[n=1] maneras;manera:n:[n=1] : con mimos;mimo:n:[n=1] , besos;beso:n:[n=1] , lágrimas;lágrima:n:[n=1] , sonrisas;sonrisa:n:[n=1] , con un;*:a:[n=0] apretón;*:n:[n=0] de manos;mano:n:[n=1] , abrazos;abrazo:n:[n=1] , canciones;canción:n:[n=1] , poesías o regalos;regalo:n:[n=1]|regar+los:v:[n=0,p=2] .	tekove;<heko:n|<hekove:n ñaimemíva;ime:v guive ko yvórape niko japorohayhu;<hayhu:v ha jahechauka;<hechauka:v|<hecha:v upe;*:n|* mba'e;*:n guasuete heta;<heta:v hendáicha;<henda:n : kunu'ũ;*:n , ñehetũ;*:n , tesay;<hesay:n , pukavy;*:n , popyhy;pyhy:v , añuã;ñuã:v , purahéi , ñe'ẽpoty térã jopói;*:n rupive;<hupi:n .
el amor;*:n:[n=0] se siente;sentir:v:[n=0,p=3]|sentar:v:[n=0,p=1]|sentar:v:[n=0,p=3] .	mborayhu;*:n niko ñañandu;<ñandu:v .
cuando él nos envuelve;envolver:v:[n=0,p=3] sentimos;sentir:v:[n=1,p=1] más intensos;intenso:a:[n=1] y acelarados los latidos;latido:n:[n=1]|latir:v:[n=1] del corazón;*:n:[n=0] ; asimismo , nos sentimos;sentir:v:[n=1,p=1] más contentos;contento:n:[n=1]|contento:a:[n=1] y más animados;animar:v:[n=1] .	ha'e;*:n|'e:v|* ñande'aho'i jave;*|ja:n niko ñaimo'ãvoi;imo'ã+voi:v|ñaimo'ã+voi:s|imo'ã:v|ñaimo'ã:n ñane;ñande:n korasõ;*:n opepe;pepe:v hatãve;<hatã:v|<hatã:n ha pya'evéva ; upéicha;upe:n avei , ñanderoryve;<hory:v ha ñandepireporãve .
de hecho;hacer:v:[n=0]|*:a:[n=0]|*:n:[n=0] no existe;existir:v:[n=0,p=3] algo más bello;*:a:[n=0] que la demostración;*:n:[n=0] del amor;*:n:[n=0] .	ndaiporichéne mba'e;*:n iporãvéva;porã:v mborayhu;*:n jehechaukágui .
inicialmente amamos;amar:v:[n=1,p=1] a nuestra madre;*:n:[n=0] y a nuestro padre;*:n:[n=0] , luego a nuestros amigos;amigo:n:[n=1] y más adelante;adelantar:v:[n=0,p=3]|adelantar:v:[n=0,p=1] buscamos;buscar:v:[n=1,p=1] , hasta encontrar;*:v:[] , a la dueña;*:n:[n=0] o dueño;*:n:[n=0] de nuestro amor;*:n:[n=0] a quien unimos;unir:v:[n=1,p=1] nuestra vida;*:n:[n=0] de ser;*:v:[]|*:n:[n=0] posible;*:a:[n=0] hasta la muerte;*:n:[n=0] .	ñepyrũrãme;pyrũ:n jahayhu;<hayhu:v ñande;*:n|* sy;*:n ha ñande;*:n|* rúpe , upéi ñane;ñande:n angirũmimíme ha tenondeve;<henonde:n gotyo jaheka;<heka:v ha jajuhu;juhu:v peteĩ;*:n mborayhu;*:n jára;*:n ha hendive;ha'e:n ñambojoaju;joaju:v|mbojoaju:v ñande;*:n|* rekove;<heko:n|<hekove:n ikatúramo;katu:v (ramo) ñamano;mano:v meve;me:n|* .
igualmente , el 14 de febrero;*:n:[n=0] se recuerda;recordar:v:[n=0,p=3] el día;*:n:[n=0] de San Valentín , quien vivió;vivir:v:[n=0,p=3] en Roma , hacia el año;*:n:[n=0] 300 después de Cristo .	upéicha;upe:n avei 14 jasykõi;*:n ojegueromandu'a Valentín Marangatu ára;*:n , oikova'ekue;iko:v|ko:v Roma - pe;*:n|* , ary;*:n 300 rasami rupi;<hupi:n|* , Hesukirito rire .
el Papa Gelasio I , cabeza;*:n:[n=0] de la Iglesia Catolica Romana , fue;ir:v:[n=0,p=3]|ser:v:[n=0,p=3] quien inició;iniciar:v:[n=0,p=3] en el año;*:n:[n=0] 498 la celebración;*:n:[n=0] del día;*:n:[n=0] de San Valentín que sigue;seguir:v:[n=0,p=3] vigente;*:a:[n=0] hasta hoy .	avarepavẽ Gelasio I , Kirito Tupão motenondehára , ndaje upe;*:n|* omoñepyrũva'ekue;moñepyrũ:v pe;*:n|* arete;*:n|a:n Valentín rérape;<héra:n ary;*:n 498- pe;*:n|* ha upe;*:n|* guive ojejapójepi;<japo:v|jejapo:v pe;*:n|* vy'aguasu hérape;<héra:v|<héra:n .
cuentan;contar:v:[n=1,p=3] que Valentín casaba;casar:v:[n=0,p=3]|casar:v:[n=0,p=1] a escondidas;esconder:v:[n=1]|escondido:a:[n=1] a los enamorados;enamorado:a:[n=1]|enamorado:n:[n=1]|enamorar:v:[n=1] de su tiempo;*:n:[n=0] debido;deber:v:[n=0] a la prohibición;*:n:[n=0] del casamiento resuelta;resuelto:a:[n=0]|resolver:v:[n=0] por el Emperador Claudio II .	valentín ndaje omomendámi;momenda:v|menda:v ñemiháme umi ojohayhúvape;<hayhu:v|johayhu:v ; Claudio II , Roma myakãhára uperõgua , ndoipotavéikuri;potave+kuri:v|potave:v|pota:v|pota+kuri:v oiko;iko:v|ko:v ñemenda;menda:n .
