no te rindas;rendir:v , aún estás;estar:v a tiempo;*:n	ani reñeme'ẽ;me'ẽ:v , ikatu;katu:v gueterei
rotary es;ser:v una;uno:n|un:a|unir:v organización;*:n de líderes;líder:n de negocios;negocio:n y profesionales;profesional:n unidos;unido:a|unir:v mundialmente con el propósito;*:n de prestar;*:v servicio;*:n humanitario , alentar;*:v elevadas;elevado:a|elevar:v normas;norma:n de ética;ético:a|*:n en los negocios;negocio:n y profesiones;profesión:n y contribuir;*:v al desarrollo;desarrollar:v|*:n de la buena;bueno:a voluntad;*:n y la paz;*:n en el mundo;*:n .	rotary niko peteĩ;*:n atyha;aty:n ono'õ;no'õ:v háme tekove;<heko:n|<hekove:n poravopyre;poravo:n omba'apóva;mba'apo:v mba'erepy;*:n ñemúme;ñemu:n , mba'apohára;mba'apo:n katupyry ko yvoragua , ojoajupáva hikuái omoañete haĝua opaichagua;opa:n jekupytyrã , omyasãi;myasãi:v haĝua tekopotĩ mba'erepy;*:n ñemúme;ñemu:n ha ambue;*:n tembiapópe;<hembiapo:n ha oipytyvõ;pytyvõ:v haĝua tapicha;<hapicha:n jehechakuaápe ha py'aguapy;*:n ñemombaretépe;momba:n|mombarete:n , ko yvy;*:n ape;*:n ári .
rotary congrega;congregar:v a hombres;hombre:n y mujeres;mujer:n de todas;todo:a las razas;raza:n , credos;credo:n religiosos;religioso:n e ideas;idea:n políticas;política:n , en el marco;*:n|marcar:v de un;*:a ambiente;*:n amistoso , democrático e imparcial;*:a .	rotary - pe;*|*:n ijaty;aty:n kuimba'e;*:n ha kuña;*:n ipire;pire:n morotĩ , sa'yju térã hũva , ijeroviakatujoavýva ha isa'y;sa'y:n opaichaguáva , ojohayhu;<hayhu:v , ojohecharamo;<hecha:v ha omba'apóva;mba'apo:v hikuái tekoayhu;<hekoayhu:n , tekojoja;<hekojoja:n ha tekopeteĩme .
los lazos;lazo:n de compañerismo;*:n y amistad;*:n constituyen;constituir:v la plataforma;*:n desde donde se genera;generar:v el servicio;*:n a los demás , a través;*:n de actividades;actividad:n que los rotarios cumplen;cumplir:v en el terreno;*:n personal;*:n , profesional;*:n y de servicio;*:n a la comunidad;*:n .	pe;*|*:n irũ;*:n reko;<heko:n ha tekoayhu;<hekoayhu:n heñoiva ijapytepekuéra ha'e;*|'e:v|*:n pe;*|*:n omombaretéva;mombarete:v chupekuéra;ha'e:n oipytyvõ;pytyvõ:v haĝua ambue;*:n oikotevẽvape opaichagua;opa:n tembiapo;<hembiapo:n rupive;<hupi:n , ha'ekuéra;*|ha'e:n ojapóva;<japo:v peteĩteĩ , mba'apoháraicha;mba'apo:n ha ohechakuaávo;<hecha:v (vo) hekohápe;<heko:n|<hekoha:n .
desde sus albores Rotary se ha;haber:v destacado;destacar:v por su afán;*:n de lograr;*:v el entendimiento;*:n y la buena;bueno:a voluntad;*:n entre;*|entrar:v los pueblos;pueblo:n de la tierra;*:n , fomentando;fomentar:v el diálogo;*:n y creando;crear:v las condiciones;condición:n para la resolución;*:n de los conflictos;conflicto:n .	iñepyrũha;ñepyrũ:n guive Rotary oñeha'ãkuri;ñeha'ã+kuri:v|ha'ã:v|ha'ã+kuri:v|ñeha'ã:v ohupyty;<hupyty:v pe;*|*:n jeiko;iko:n peteĩ;*:n ñe'ẽme;ñe'ẽ:n ha py'amarangatúpe opaite;*|opa:n|pa:v tetã;<hetã:n rupi;*|<hupi:n ha upevarã omombarete;mombarete:v pe;*|*:n ñomongeta;*:n ha oheka;<heka:v mba'éichapa;*|mba'e:n ikatu;katu:v oñembogue;gue:v opaichagua;opa:n ñeko'õi;ko'õi:n|*:n .
“ DAR DE SÍ ANTES DE PENSAR EN SÍ ”, ha;haber:v sido;ser:v el lema;*:n que ha;haber:v guiado a los rotarios de todo;*:a el mundo;*:n durante toda;todo:a su historia;*:n .	“ EME'Ẽ NDEJEHEGUI EJEPY'APY MBOYVE NDEJEHE ”, ha'ehína ñe'ẽporavopyre oisãmbyhýva;sãmbyhy:v Rotariokuérape ymaite guive ko'aĝaite peve;*|pe:n .
rotary reune hoy a más de 1.200.000 hombres;hombre:n y mujeres;mujer:n ( ingresadas;ingresar:v a la organización;*:n en 1986), que trabajan;trabajar:v en 166 países;país:n con el objetivo;*:n de estimular;*:v y fomentar;*:v el ideal;*:n de servicio;*:n como;*|comer:v base;basar:v|*:n de toda;todo:a empresa;*:n digna;digno:a .	rotary - pe;*|*:n ijaty;aty:n 1.200.000 rasami kuimba'e;*:n ha kuña;*:n ( ijañepyrũva;ja:v Rotary atyhápe;aty:n ary;*:n 1986 guive ), omba'apóva;mba'apo:v 166 tetãme;<hetã:n oñeha'ãva;ha'ã:v|ñeha'ã:v hikuái omombarete;mombarete:v jekupyty reko;<heko:n taha'eha'éva mba'erepyñemurã hekopotĩvape .
pasaron;pasar:v por sus filas;fila:n destacadas;destacar:v personalidades;personalidad:n del mundo;*:n entre;*|entrar:v los que se pueden;poder:v citar;*:v a : Sir Winston Churchill , Michel Debré , Walt Disney , Thomas Alba Edison , John F . Kennedy , Thomas Mann , el Príncipe Reiniero de Mónaco , Franklin D . Roosvelt , Albert Schweitzer , Margaret Tatcher , Neil Amstrong , Fernando Belaunde Terry , Franz Lehard y muchos;mucho:a más .	rotary Atyha rupive;<hupi:n niko ohasajepe;<hasa:v heteitereí tapicha;<hapicha:n iñarandu;arandu:n ha ikatupyrýva;katupyry:v ha hekove;<heko:n|<hekove:n opytáva;pyta:v mandu'arã;mandu'a:n , péicha;*|pe:n : Karai Winston Churchill , Michel Debré , Walt Disney , Thomas Alba Edison , John F . Kennedy , Thomas Mann , el Príncipe Reiniero de Mónaco , Franklin D . Roosvelt , Albert Schweitzer , Margaret Tatcher , Neil Amstrong , Fernando Belaunde Terry , Franz Lehard ha hetave;<heta:v .
el libro;*:n|librar:v “ Un Siglo de Servicio ” - publicado;publicar:v con motivo;motivar:v|*:n del Centenario de Rotary en el año;*:n 2005- distingue;distinguir:v entre;*|entrar:v cien;*:a|*:n rotarios destacados;destacar:v del mundo;*:n a dos;*:a|*:n rotarios paraguayos : el Dr . Eusebio Ayala y el Dr . Raúl Sapena Pastor .	aranduka “ Un Siglo de Servicio ”- pe;*|*:n - oñonohẽva'ekue , ary;*:n 2005- pe;*|*:n , oñemomorãrõguare;momorã:v (ramo+guare) Rotary sa ary;*:n - oñemyasãi;myasãi:v 100 Rotario poravopyre;poravo:n ko yvy;*:n ape;*:n arigua rekovekue;<hekove:n ha umíva apytépe;*|apyte:n jajuhukua mokõi;*:n rotario ñane;ñande:n retãyguáva;<hetãygua:n , ha'éva;'e:v|ha'e:n : Eusebio Ayala ha Raúl Sapena Pastor .
este;*:n hecho;hacer:v|*:a|*:n llena;lleno:a|llenar:v de orgullo;*:n a los rotarios paraguayos .	ko mba'e;*:n ñanembovy'ava'erã;vy'a:v opavavépe .
su nombre;*:n|nombrar:v completo;completar:v|*:a|*:n es;ser:v Víctor Marie Hugo , nació;nacer:v el día;*:n 26 de febrero;*:n del año;*:n 1802, en Besanzón , Francia .	hera tee niko Víctor Marie Hugo , heñóikuri ára;*:n 26 jasykõi;*:n ary;*:n 1802- pe;*|*:n , Besanzón , Francia retãme;<hetã:n .
su padre;*:n fue;ir:v|ser:v Joseph Leopold Sigisbert Hugo y su madre;*:n Sophie Trebuchet .	itúva;ru:n herava'ekue;<héra:v Joseph Leopold Sigisbert Hugo ha isýkatu;sy:n Sophie Trebuchet .
víctor pasó;pasar:v tu infancia;*:n en Paris y también en Madrid y Nápoles .	imitãme;mitã:n|mitã:v Víctor oikókuri;iko+kuri:v|ko:v|ko+kuri:v|iko:v París - pe;*|*:n ha upéicha;upe:n avei Madrid ha Napoles - pe;*|*:n .
luego , su madre;*:n se separó;separar:v de su padre;*:n y se relacionó;relacionar:v con Victor Lahorie , su nuevo;*:a|*:n amor;*:n .	upéi , isy;sy:n oheja;<heja:v itúvape;ru:n ha oikókuri;iko+kuri:v|ko:v|ko+kuri:v|iko:v Víctor Lahorie ndive , imborayhujára pyahu .
muy joven;*:a|*:n , hacia el año;*:n 1815, Víctor Hugo empezó;empezar:v a escribir;*:v sus primeros;primero:a versos;verso:n ( Cuaderno de versos;verso:n francés;*:n ).	imitãrusúpe;mitãrusu:n , ary;*:n 1815 rupi;*|<hupi:n , Víctor Hugo ohaiñepyrũkuri;hai+kuri:v|hai:v iñe'ẽpoty ypykue;ypy:n|y:n ( Francés ñe'ẽpoty ryru;*:n|<hyru:n ).
era;*:n|ser:v autodidacta , su madre;*:n y hermanos;hermano:n se encargaban;encargar:v de revisar;*:v sus obras;obra:n .	oñehekombo'e;<hekombo'e:v ijehegui , isy;sy:n ha ijoyke'ykuéra;joyke'y:n oha'ã;ha'ã:v hikuái umi hembiapokue;<hembiapo:n .
es;ser:v considerado;considerar:v|*:a como;*|comer:v uno;*:n|unir:v de los escritores;escritor:n más importantes;importante:a en Lengua Francesa .	oje'e;je'e:v hese;ha'e:n oĩha;ĩ:v umi haihára;hai:n|hái:n|*:n|<hái:n ikatupyryvéva;katupyry:v apytépe;*|apyte:n francés ñe'ẽme;ñe'ẽ:n .
los escritos;escribir:v|escrito:a|escrito:n de Víctor Hugo abarcaron;abarcar:v todos;todo:a los géneros;género:n hasta los discursos;discurso:n políticos;político:n .	víctor Hugo rembiapokue;<hembiapo:n apytépe;*|apyte:n jajuhukuaa;juhu:v opaichagua;opa:n haipyre;hai:n|*:n , polítikaguigua ñe'ẽsyry jepe;*|pe:n .
poeta;*:n , dramaturgo;*:n pero;*|*:n sobre;*|sobrar:v|*:n todo;*:a hombre;*:n comprometido;comprometer:v con la realidad;*:n social de su tiempo;*:n .	ñe'ẽpapára;*:n , ñoha'ãngahaihára ohechakuaa;<hecha:v ha oñandupypukúva hetãygua;<hetãygua:n|<hetã:n remikotevẽ .
sus obras;obra:n renovaron;renovar:v la literatura;*:n francesa .	umi hembiapo;<hembiapo:n ombopyahu;mbopyahu:v Francia ñe'ẽporãhaipyre;*:n .
la defensa;*:n de sus ideas;idea:n motivaron;motivar:v su exilio;exiliar:v|*:n por casi veinte;*:a|*:n años;año:n (1852 - 1870).	oikohague;ko:v|iko:v rupi;*|<hupi:n oipysyrómbaretékuri hemiandu;<hemiandu:n ha upe;*|*:n mba'ére;mba'e:n oñemosẽva'ekue;sẽ:v hetãgui;<hetã:n haimete mokõipa;mokõi:s (pa) ary;*:n (1852 – 1870).
algunas;alguno:a de sus obras;obra:n más importantes;importante:a son;*:n|ser:v “ Odas y Baladas (1826)”, “ Nuestra Señora de París (1831)”, “ Las hojas;hoja:n de otoño;*:n (1832)”, “ Los castigos;castigo:n (1853)”, “ Las contemplaciones;contemplación:n (1856)”, “ La leyenda;*:n de los siglos;siglo:n (1859 y 1877)” y “ Los miserables;miserable:n (1862)”.	umi hembiapokue;<hembiapo:n ojekuaavéva;jekuaa:v|kuaa:v apytépe;*|apyte:n oĩ;ĩ:v “ Odas y;*:n Baladas (1826)”, “ Nuestra Señora de París (1831)”, “ Las hojas de otoño (1832)”, “ Los castigos (1853)”, “ Las contemplaciones (1856)”, “ La leyenda de los siglos (1859 ha 1877)” ha “ Los miserables (1862)”.
víctor Hugo falleció;fallecer:v en la Ciudad de París , el día;*:n 22 de mayo;*:n del año;*:n 1885.	víctor Hugo omanókuri;mano+kuri:v|mano:v Táva París - pe;*|*:n , ára;*:n 22 jasypo;*:n ary;*:n 1885- pe;*|*:n .
fue;ir:v|ser:v sepultado;sepultar:v en el Panteón de Paris , el día;*:n 1 de junio;*:n del año;*:n 1885 con el acompañamiento;*:n de dos;*:a|*:n millones;millón:n de personas;persona:n que le rindieron;rendir:v un;*:a gran;grande:a homenaje;*:n .	oñeñotỹkuri;ñotỹ+kuri:v|ñotỹ:v Panteón de París - pe;*|*:n , ára;*:n 1 jasypoteĩ;*:n ary;*:n 1885- pe;*|*:n ha upérõ;upe:n|upe+rõ:s omoirũpahákuri chupe;ha'e:n mokõi;*:n sua tapicha;<hapicha:n ohechakuaa;<hecha:v ha omomba'eguasúva;momba'e:v|momba'eguasu:v hekove;<heko:n|<hekove:n .
el hombre;*:n es;ser:v la más elevada;elevado:a|elevar:v de las criaturas;criatura:n , La mujer;*:n el más sublime;*:a de los ideales;idear+les:v|ideal:n .	kuimba'e;*:n niko Tupã;tupã:n remimoĩngue tuichavéva , kuña;*:n katu temimo'ã imarangatuvéva;marangatu:v .
dios;*:n hizo;hacer:v para el hombre;*:n un;*:a trono;*:n ; para la mujer;*:n , un;*:a altar;*:n , el trono;*:n exalta;exaltar:v , el altar;*:n santifica;santificar:v .	tupã;*:n niko ojapókuri;<japo+kuri:v|<japo:v kuimba'épe;kuimba'e:n peteĩ;*:n apykaruvicha ; ha kuñáme;kuña:n katu peteĩ;*:n tendakatu , apykaruvicha ombotuicha;mbotuicha:v , tendakatu omomarangatu .
el hombre;*:n es;ser:v el cerebro;*:n ; la mujer;*:n , el corazón;*:n , el cerebro;*:n produce;producir:v Luz ; el corazón;*:n , amor;*:n ; la Luz fecunda;fecundo:a|fecundar:v ; el amor;*:n , resucita;resucitar:v .	kuimba'e;*:n niko apytu'ũ;*:n , kuña;*:n katu ñe'ã;*:n , apytu'ũme;apytu'ũ:n heñói tesape;<hesape:n , ñe'ãme;ñe'ã:n , mborayhu;*:n ; tesape;<hesape:n omoñemoña;ñemoña:v ; mborayhu;*:n , oporomoingovejey .
el hombre;*:n es;ser:v el genio;*:a|*:n ; la mujer;*:n , el ángel;*:n , el genio;*:a|*:n inconmensurable ; el ángel;*:n , indefinible .	kuimba'e;*:n niko tekovepaje ; kuña;*:n katu tupãremimbou , tekovepaje ijapyra'ỹ ; tupãremimbou mba'ekuaaporã'ỹ .
la inspiración;*:n del hombre;*:n es;ser:v la suprema gloria;*:n ; la inspiración;*:n de la mujer;*:n , la virtud;*:n extrema;extremo:a ; la gloria;*:n traduce;traducir:v grandeza;*:n , la virtud;*:n traduce;traducir:v divinidad;*:n .	kuimba'e;*:n py'ara'ã;*:n niko verapy;vera:n guasu;*:n ; kuña;*:n py'ara'ã;*:n katu , tekokatu paha;pa:n|*:n ; verapy;vera:n oñanduka py'aguasu , tekokatu oñanduka Tupã;tupã:n pytu;*:n .
el hombre;*:n tiene;tener:v la supremacía;*:n ; la mujer;*:n , la preferencia;*:n , la supremacía;*:n representa;representar:v la fuerza;*:n|forzar:v , la preferencia;*:n representa;representar:v el derecho;*:a|*:n .	kuimba'e;*:n niko oguereko;reko:v pokatu ; kuña;*:n katu oñembojeroviave;jerovia:v|mbojerovia:v , pokatu he'ise;'e:v|*:n pu'aka;*:n , ñembojeroviave;mbojerovia:n he'ise;'e:v|*:n teko'ajete .
el hombre;*:n es;ser:v fuerte;*:a|*:n por la razón;*:n , la mujer;*:n es;ser:v invencible por las lágrimas;lágrima:n , la razón;*:n convence;convencer:v , las lágrimas;lágrima:n conmueven .	kuimba'e;*:n niko imbarete;mbarete:n|mbarete:v iñakãngeta rupive;<hupi:n , kuña;*:n katu imbareteve;mbarete:n|mbarete:v hesay;<hesay:n rupi;*|<hupi:n , akãngeta ome'ẽ;me'ẽ:v jerovia;rovia:n|*:n , tesay;<hesay:n opoko;poko:v ñane;ñande:n korasõ;*:n sãre;sã:n .
el hombre;*:n es;ser:v capaz;*:a de todos;todo:a los heroísmos ; la mujer;*:n , de todos;todo:a los martirios , el heroísmo;*:n ennoblece , el martirio;*:n sublima .	kuimba'e;*:n niko ipy'aguasueterei ; kuña;*:n katu ohasakuaa;<hasa:v opaite;*|opa:n|pa:v jejahéire;jahéi:n , py'aguasu ñanemongakuaa;mongakuaa:v , jejahéi;jahéi:n ñanemoambuekatu;moambue:v .
el hombre;*:n es;ser:v el código;*:n , la mujer;*:n el evangelio;*:n , el código;*:n corrige;corregir:v , el evangelio;*:n perfecciona;perfeccionar:v .	kuimba'e;*:n niko tekovoña , kuña;*:n katu ñe'ẽngatu ; tekovoña omyatyrõ;myatyrõ:v , ñe'ẽngatu ohupytyka aguyje;*|*:n .
el hombre;*:n es;ser:v un;*:a templo;templar:v|*:n ; la mujer;*:n , un;*:a sagrario ; ante;*|*:n el templo;templar:v|*:n nos descubrimos;descubrir:v , ante;*|*:n el sagrario , nos arrodillamos;arrodillar:v .	kuimba'e;*:n niko opy ; kuña;*:n katu , tupãrenda ; opýpe jajechauka , Tupã;tupã:n renondépe;*|<henonde:n , ñañesũ;ñesũ:v .
el hombre;*:n piensa;pensar:v , la mujer;*:n sueña , pensar;*:v es;ser:v tener;*:v cerebro;*:n , soñar;*:v es;ser:v tener;*:v en la frente;*:n una;uno:n|un:a|unir:v aureola;*:n .	kuimba'e;*:n niko oñepy'amongeta , kuña;*:n katu ikerayvoty;kerayvoty:n , py'amongeta;*:n he'ise;'e:v|*:n jarekoha;reko:v akãrupa , kerayvoty;*:n he'ise;'e:v|*:n jarekoha;reko:v temirendy ñane;ñande:n akã;*:n jerére;jere:n .
el hombre;*:n es;ser:v un;*:a océano;*:n , la mujer;*:n , un;*:a lago;*:n ; el mar;*:n tiene;tener:v la perla;*:n que embelesa;embelesar:v , el lago;*:n tiene;tener:v la poesía;*:n que deslumbra;deslumbrar:v .	kuimba'e;*:n niko peteĩ;*:n para;*:n , kuña;*:n katu yrupa ; para;*:n oguereko;reko:v itaveratĩ ñanembojurujáiva;jurujái:v , yrupa oguereko;reko:v ñe'ẽpoty ñanemboresahóva;<hesaho:v .
el hombre;*:n es;ser:v un;*:a águila;*:n que vuela;volar:v , la mujer;*:n , el ruiseñor que canta;cantar:v , volar;*:v es;ser:v dominar;*:v el espacio;*:n|espaciar:v , cantar;*:v es;ser:v conquistar;*:v el alma;*:n .	kuimba'e;*:n niko peteĩ;*:n taguato;*:n ovevéva;veve:v , kuña;*:n katu masakaragua'i opurahéiva;purahéi:v , veve rupive;<hupi:n ñañemomba'e;momba'e:v arapýre;arapy:n , purahéi rupive;<hupi:n ñañemomba'e;momba'e:v angamimíre .
el hombre;*:n posee;poseer:v un;*:a faro;*:n , la conciencia;*:n ; la mujer;*:n tiene;tener:v la estrella;*:n|estrellar:v , la esperanza;*:n , el faro;*:n guía;*:n , la esperanza;*:n salva;*:n|salvar:v .	kuimba'e;*:n niko oguereko;reko:v tesapeha;<hesape:n , ha'éva;'e:v|ha'e:n tekopytee ; kuña;*:n katu oguereko;reko:v mbyja;*:n , ha'éva;'e:v|ha'e:n temira'ãrõ ; tesapeha;<hesape:n oporosãmbyhy , temira'ãrõ oporopysyrõ .
en fín , el hombre;*:n está;estar:v colocado;*:a|colocar:v donde termina;terminar:v la tierra;*:n , la mujer;*:n , donde comienza;comenzar:v el cielo;*:n .	ipahápe;*|pa:n|paha:n , kuimba'e;*:n niko oñembo'y;mbo'y:v|ñembo'y:v yvóra opahápe;opa:n|pa:v , kuña;*:n katu , yvága;*:n oñepyrũháme .
en medio;*:a|*:n|mediar:v de la calma;calmar:v|*:n de aquella noche;*:n de marzo;*:n , el Mariscal revistaba su ejército;*:n .	y;*:n sólo le respondió la noche con los vagos sollozos de la selva … Upe jasyapy;*:n pyhare;py:n|*:n py'aguapy;*:n aja;*|ja:v , Mburuvichapavẽ ojesareko;jesareko:v iguarinikuérare .
como;*|comer:v una;uno:n|un:a|unir:v vaga;vagar:v|vago:a pincelada blanca;blanco:a|*:n se perfilaban las líneas;línea:n de los cuerpos;cuerpo:n , prolongándose;prolongar:v (se) en la penumbra;*:n triste;*:a y suave;*:a , llena;lleno:a|llenar:v de rumores;rumor:n , en los cuales parecía;parecer:v desleírse;desleír:v (se) toda;todo:a la melancolía;*:n de las almas;alma:n y de las cosas;coser:v|cosa:n .	ku ta'ãnga hesakãporã'ỹvaicha;<hesakã:v (vaicha) ojehecha;<hecha:v hetemimi , ojehe'áva pytũmby;*:n|pytũ:n heko;<heko:n vy'a'ỹva;vy'a:n|vy'a'ỹ:n ha ikangývare;kangy:v , ka'aguy;ka'a:n|*:n ryapu;<hyapu:n pa'ũme;pa'ũ:n , omanombeguekatuhápe ohóvo;ha:v (vo) tekove;<heko:n|<hekove:n ha opa;*:n|pa:v mba'e;*:n .
–¡ Soldados del 14!	-¡ Guarini 14- ygua;y:n|*:n !
– dijo;decir:v el Mariscal – ¡ Cuatro pasos;paso:n al frente;*:n !	– he'i;'e:v Mburuvichapavẽ - ¡ Irundy guata;*:n tenonde;*|<henonde:n gotyo !
y avanzaron;avanzar:v quince;*:a|*:n hombres;hombre:n , semidesnudos , con el fusil;*:n terciado , la frente;*:n altiva;altivo:a .	ha itenonde papo kuimba'e;*:n , haime ijao'ỹva , imboka;mboka:n ijyva;yva:n|jyva:n ári , oñakãrupíva .
el guerrero;*:n los contempló;contemplar:v un;*:a momento;*:n , y luego ordenó;ordenar:v : –¡ Soldados del 43, a revistarse !	karai;*:n ñorairõhára;ñorairõ:n|*:n ojesareko;jesareko:v hesekuéra;ha'e:n sapy'ami;*|sapy'a:n , ha upéi ñe'ẽ;*:n pyrusúpe he'i;'e:v : -¡ Guarini 43- ygua;y:n|*:n , peñembosako'i;mbosako'i:v|ñembosako'i:v !
cuatro;*:a|*:n soldados;soldado:n|soldar:v se destacaron;destacar:v de la línea;*:n .	irundy;*:n guarini;*:n ojehechauka;<hecha:v|<hechauka:v ichupe;ha'e:n .
no quedaban;quedar:v más .	ndaiporivéima ambue;*:n .
los cuatrocientos;*:a que faltaban;faltar:v al regimiento;*:n dormían;dormir:v el buen;bueno:a sueño;*:n de la calma;calmar:v|*:n infinita;infinito:a en el fondo;*:n de los esteros , bajo;*|*:a|*:n|bajar:v las ruinas;ruina:n de los pueblos;pueblo:n , entre;*|entrar:v los fosos;foso:n de las trincheras;trinchera:n .	umi irundysa upe;*|*:n atyrusuguigua ndaiporivéima osapymijoáma;sapymi:v hikuái umi karugua;karu:n|*:n kirirĩ apyra'ỹva ruguáre;<hugua:n , táva;*:n ho'apáva;'a:v guy rupi;*|<hupi:n , yvykua guarini;*:n ojo'ova'ekue;jo'o:v pa'ũ;*:n rupi;*|<hupi:n .
aquellos cuatro;*:a|*:n hombres;hombre:n se perfilaban entre;*|entrar:v la noche;*:n , firmes;firmar:v|firme:n , solemnes , rígidos;rígido:a .	umi irundy;*:n kuimba'e;*:n iñapysẽ , pyhare;py:n|*:n aho'ípe , ñembo'yhápe;ñembo'y:n , tovasýpe;<hovasy:n , jepytasópe;jepytaso:n .
–¡ Soldados del 46! – continuó;continuar:v el Mariscal .	-¡ Guarani 46- ygua;y:n|*:n !- ombojoapy;mbojoapy:v Mburuvichapavẽ .
y avanzó;avanzar:v una;uno:n|un:a|unir:v sola;solo:a sombra;*:n .	ha peteĩ;*:n ta'ãnga iñipytũvante oñemotenonde;ñemotenonde:v .
algo de inmenso;*:a flotaba;flotar:v sobre;*|sobrar:v|*:n ella .	peteĩ;*:n mba'e;*:n kakuaa oñemyatymói;myatymói:v hi'ári;*|ha'e:n .
ese hombre;*:n llevaba;llevar:v la bandera;*:n .	upe;*|*:n kuimba'e;*:n oguereko;reko:v ñane;ñande:n retã;<hetã:n poyvi;*:n .
–¡ Soldados del 40, a la orden;*:n de revista;revestir:v|*:n !– mandó;mandar:v aquel amo;amar:v de pueblos;pueblo:n .	-¡ Guarini 40- ygua;y:n|*:n , peẽháma !- osapukái;sapukái:v upe;*|*:n karai;*:n ha'éva;'e:v|ha'e:n heta;<heta:v tava;va:v ruvicha;<huvicha:n .
ha;haber:v pyharéntema ombohovái chupe;chupar:v ka'aguy jahe'o asy reheve … Ante su deshilachada;deshilachar:v tienda;*:n|tender:v de campaña;*:n , el Mariscal contemplaba;contemplar:v los restos;resto:n de su ejército;*:n .	pe;*|*:n hogasapy'agua ikuapáva renonde;<henonde:n guive , Mburuvichapavẽ ojesareko;jesareko:v iguarini;guarini:n atyrusupavẽ rembyremíre .
sus ayudantes;ayudante:n , silenciosos;silencioso:a , le rodeaban;rodear:v , sin atreverse a aproximársele;aproximar:v (se+le) .	ipytyvõhára;pytyvõ:n|pytyvõhára:n , kirirĩháme , oñemo'aĝui , oja'ỹre;ja:v hese;ha'e:n .
a la distancia;*:n , allá en el seno;*:n de las frondas vecinas;vecino:a , un;*:a pájaro;*:n nocturno;*:n desgranaba;desgranar:v dulcemente su rosario;*:n de arpegios .	mombyry'imi guive , yvyrakuéra;yvyra:n pa'ũme;pa'ũ:n , namombyrýiva upégui;upe:n , peteĩ;*:n guyra;*:n pyharegua;py:n|pyhare:n ohenduka ipurahéi ryapu;<hyapu:n he'ẽ;<he'ẽ:v asýva .
aquel hombre;*:n se contemplaba;contemplar:v en ese instante;*:n , de pie;piar:v|*:n ante;*|*:n la Historia , en la noche;*:n precursora de lo inevitable , entre;*|entrar:v el claroscuro que anunciaba;anunciar:v el alba;*:n , el día;*:n próximo;*:a que iba;ir:v a traer;*:v , con su luz;*:n , con la sonrisa;*:n de los cielos;cielo:n y las alegrías;alegría:n intensas;intenso:a de la vida;*:n , la caricia desoladora de la muerte;*:n , la desesperación;*:n de la última;último:a derrota;*:n|derrotar:v , el vértigo;*:n sin límites;límite:n de la postrer caída;caído:a|*:n|caer:v .	upe;*|*:n kuimba'e;*:n oma'ẽ;ma'ẽ:v ijehe;he:n upe;*|*:n jave;*|ja:n , ñembo'yhápe;ñembo'y:n , Tembiasakue renondépe;*|<henonde:n , upe;*|*:n pyharépe;py:n|pyhare:n , oguerúva;ru:v hendive;ha'e:n mba'e;*:n ojejokokuaa'ỹva;joko:v|jejoko:v , tesakã para;*:n para;*:n aja;*|ja:v omombe'úva;mombe'u:v ko'ẽti oñembojaha;mboja:v|ja:v|ñemboja:v mbeguekatúpe , ohenonde'ávo;<henonde'a:v (vo) ára;*:n pyahu oguerúva;ru:v , hesakã;<hesakã:v rupive;<hupi:n , yvága;*:n pukavýpe;pukavy:n ha pytuhẽ;*:n vy'a;*:n reheve ; mano;*:n ravi'u rasyete;<hasy:n , py'aropu ñehundi;hundi:n paha;pa:n|*:n rehegua ha akãnga'u;akã:n|*:n ijapyra'ỹva je'a;'a:n ivaivéva;vai:v oiko;ko:v|iko:v jave;*|ja:n .
incendiaban;incendiar:v el alma;*:n del guerrero;*:n todas;todo:a sus bravuras , sus odios;odio:n , sus desesperanzas .	mburuvichapavẽ ángape;ánga:n ohapy;<hapy:v umi ipy'aguasukue , hemiroyrõ ha hemira'ãrõ'ỹ .
por su cerebro;*:n pasaba;pasar:v la visión;*:n de los esfuerzos;esfuerzo:n que efectuara;efectuar:v , de aquel avance;*:n|avanzar:v fracasado;fracasar:v , de aquella resistencia;*:n desesperada;desesperado:a|desesperar:v a través;*:n de las llanuras;llanura:n , las montañas;montaña:n y las selvas;selva:n .	iñakã;akã:n rupi;*|<hupi:n ohasa;<hasa:v opaite;*|opa:n|pa:v ñeha'ã;ha'ã:n|*:n ojapova'ekue;<japo:v , upe;*|*:n ñemotenonde hekomarãva'ekue , upe;*|*:n jepytaso;*:n guasuete ojapova'ekue;<japo:v ñu;*:n , yvyty;*:n ha ka'aguýre;ka'aguy:n .
no le quedaban;quedar:v en aquella hora;*:n ni hombres;hombre:n , ni fusiles;fusilar:v|fusil:n , ni cañones;cañón:n .	upe;*|*:n aravópe;aravo:n nahembyvéima;<hemby:v chupe;ha'e:n guarini;*:n , mboka;*:n ha mbokapuharusu .
